farmer_id,gender,age,state,education_level,years_farming_experience,owns_smartphone,has_bank_account,has_formal_id,belongs_to_cooperative,distance_to_market_km,distance_to_bank_km,has_off_farm_income,has_prior_loan,utility_bill_payment_score,mobile_money_activity_score,land_ownership_status,irrigation_access,has_weather_insurance,has_storage_facility,uses_improved_seeds,uses_fertilizer,digital_footprint_score,loan_repayment_history,region,primary_crop,farm_size_hectares,yield_tons_per_hectare,total_production_tons,crop_price_per_ton,annual_farm_revenue,annual_off_farm_income,total_annual_income,annual_farm_expenses,farm_profit,total_profit,loan_amount,loan_repayment_rate,loan_purpose,credit_score,creditworthiness,max_recommended_loan,suitable_loan_products,default_probability,profile_summary
NGF002264,Male,40,Zamfara,Secondary,4,True,False,True,True,42.60378085096144,16.494060513345598,False,False,1,1,Family Owned,False,False,False,True,True,1,None,North West,Cotton,5.75,1.7,9.775,500000,4887500.0,0.0,4887500.0,1403000.0,3484500.0,3484500.0,0.0,0.0,None,619,Fair,3946000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.1021,"Male farmer, age 40, from Zamfara state. He has 4 years of farming experience with Secondary education. Primarily grows Cotton on 5.75 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦4,887,500. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 619."
NGF002265,Male,27,Jigawa,Primary,15,True,True,True,False,4.8242201582447874,1.4362241784428584,True,True,3,4,Family Owned,False,False,False,True,False,4,None,North West,Maize,7.04,2.94,20.6976,180000,3725568.0000000005,147000.0,3872568.0000000005,934000.0,2791568.0000000005,2938568.0000000005,912000.0,0.68,Labor,717,Excellent,5043000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0336,"Male farmer, age 27, from Jigawa state. He has 15 years of farming experience with Primary education. Primarily grows Maize on 7.04 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦3,725,568. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 717."
NGF002266,Male,27,Nasarawa,No Formal Education,1,True,True,True,True,45.299056989125546,47.470149041986474,True,False,10,10,Owned,False,False,False,True,True,5,None,North Central,Yam,4.49,7.56,33.9444,250000,8486100.0,123000.0,8609100.0,946000.0,7540100.0,7663100.0,0.0,0.0,None,739,Excellent,12223000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.031,"Male farmer, age 27, from Nasarawa state. He has 1 years of farming experience with No Formal Education education. Primarily grows Yam on 4.49 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦8,486,100. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 739."
NGF002267,Male,26,Gombe,Primary,5,True,True,True,True,46.93733597270879,57.01955154039393,False,False,2,1,Family Owned,False,False,False,False,False,5,None,North East,Millet,3.45,1.38,4.761,160000,761760.0,0.0,761760.0,315000.0,446760.0,446760.0,0.0,0.0,None,612,Fair,575000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance, Digital Finance Solutions",0.1171,"Male farmer, age 26, from Gombe state. He has 5 years of farming experience with Primary education. Primarily grows Millet on 3.45 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦761,760. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 612."
NGF002268,Female,30,Borno,No Formal Education,1,True,True,True,True,30.051482813482494,19.554883232666125,False,False,10,9,Owned,False,True,False,False,True,10,None,North East,Groundnut,5.61,0.83,4.6563,400000,1862520.0,0.0,1862520.0,1026000.0,836520.0,836520.0,0.0,0.0,None,728,Excellent,2219000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0543,"Female farmer, age 30, from Borno state. She has 1 years of farming experience with No Formal Education education. Primarily grows Groundnut on 5.61 hectares. She is a member of a farming cooperative. Annual farm revenue: ₦1,862,520. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 728."
NGF002269,Male,24,Kwara,Secondary,4,True,False,False,False,10.150780049490391,7.3376775754547605,True,True,8,6,Owned,False,False,False,False,False,2,Good,North Central,Cassava,3.24,14.35,46.494,100000,4649400.0,389000.0,5038400.0,317000.0,4332400.0,4721400.0,824000.0,0.83,Storage,742,Excellent,7851000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0322,"Male farmer, age 24, from Kwara state. He has 4 years of farming experience with Secondary education. Primarily grows Cassava on 3.24 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦4,649,400. Has prior loan experience with good repayment history. Credit assessment: excellent creditworthiness with a score of 742."
NGF002270,Male,22,Ekiti,Tertiary,13,True,True,False,True,41.102326802470984,24.165167679712333,True,True,7,5,Community Land,True,True,False,True,True,9,None,South West,Yam,4.21,18.21,76.6641,250000,19166025.0,475000.0,19641025.0,1234000.0,17932025.0,18407025.0,921000.0,0.91,Irrigation,850,Excellent,29501000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.01,"Male farmer, age 22, from Ekiti state. He has 13 years of farming experience with Tertiary education. Primarily grows Yam on 4.21 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦19,166,025. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 850."
NGF002271,Male,43,Ondo,Secondary,9,True,True,False,True,27.88079311293035,21.151534829771478,True,True,10,5,Leased,False,False,False,True,True,7,None,South West,Vegetables,3.74,23.84,89.1616,300000,26748480.000000004,269000.0,27017480.000000004,1124000.0,25624480.000000004,25893480.000000004,874000.0,0.94,Seeds/Fertilizer,812,Excellent,36378000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.01,"Male farmer, age 43, from Ondo state. He has 9 years of farming experience with Secondary education. Primarily grows Vegetables on 3.74 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦26,748,480. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 812."
NGF002272,Male,27,Plateau,Secondary,13,True,False,False,True,41.0426262321026,32.110468893663494,False,False,8,2,Family Owned,False,False,False,True,True,4,None,North Central,Cassava,2.27,20.26,45.9902,100000,4599020.0,0.0,4599020.0,260000.0,4339020.0,4339020.0,0.0,0.0,None,675,Good,5847000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0496,"Male farmer, age 27, from Plateau state. He has 13 years of farming experience with Secondary education. Primarily grows Cassava on 2.27 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦4,599,020. No prior formal loan history. Credit assessment: good creditworthiness with a score of 675."
NGF002273,Male,27,Kwara,Primary,12,True,True,True,False,40.925598202876515,19.223041748149758,False,False,4,3,Family Owned,False,False,False,False,True,5,None,North Central,Cassava,4.73,19.11,90.39030000000001,100000,9039030.000000002,0.0,9039030.000000002,528000.0,8511030.000000002,8511030.000000002,0.0,0.0,None,651,Good,11141000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0696,"Male farmer, age 27, from Kwara state. He has 12 years of farming experience with Primary education. Primarily grows Cassava on 4.73 hectares. Annual farm revenue: ₦9,039,030. No prior formal loan history. Credit assessment: good creditworthiness with a score of 651."
NGF002274,Female,23,Gombe,Secondary,8,True,False,False,True,5.24973646860383,24.441556668807007,True,False,9,7,Family Owned,False,True,False,False,False,1,None,North East,Groundnut,4.35,1.21,5.2635,400000,2105400.0,243000.0,2348400.0,707000.0,1398400.0,1641400.0,0.0,0.0,None,730,Excellent,3348000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0315,"Female farmer, age 23, from Gombe state. She has 8 years of farming experience with Secondary education. Primarily grows Groundnut on 4.35 hectares. She is a member of a farming cooperative. She has additional income sources beyond farming. Annual farm revenue: ₦2,105,400. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 730."
NGF002275,Female,44,Ebonyi,Primary,6,True,False,True,False,30.74404999016254,63.62127977509775,False,False,5,4,Leased,False,False,False,True,True,10,None,South East,Yam,1.75,11.48,20.09,250000,5022500.0,0.0,5022500.0,417000.0,4605500.0,4605500.0,0.0,0.0,None,624,Fair,4559000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance, Digital Finance Solutions",0.0893,"Female farmer, age 44, from Ebonyi state. She has 6 years of farming experience with Primary education. Primarily grows Yam on 1.75 hectares. Annual farm revenue: ₦5,022,500. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 624."
NGF002276,Male,45,Plateau,Primary,15,True,False,True,True,24.674070664167342,24.103639349382828,True,True,7,6,Leased,False,False,False,True,True,5,None,North Central,Cassava,3.39,16.21,54.9519,100000,5495190.0,157000.0,5652190.0,368000.0,5127190.0,5284190.0,839000.0,0.94,Irrigation,772,Excellent,8580000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0183,"Male farmer, age 45, from Plateau state. He has 15 years of farming experience with Primary education. Primarily grows Cassava on 3.39 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦5,495,190. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 772."
NGF002277,Female,36,Bayelsa,Secondary,8,True,False,True,True,47.35985402997637,55.20074522436289,False,False,4,8,Family Owned,False,False,True,True,False,6,None,South South,Rubber,2.96,1.89,5.594399999999999,600000,3356639.9999999995,0.0,3356639.9999999995,852000.0,2504639.9999999995,2504639.9999999995,0.0,0.0,None,695,Good,3467000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0692,"Female farmer, age 36, from Bayelsa state. She has 8 years of farming experience with Secondary education. Primarily grows Rubber on 2.96 hectares. She is a member of a farming cooperative. Annual farm revenue: ₦3,356,640. No prior formal loan history. Credit assessment: good creditworthiness with a score of 695."
NGF002278,Male,38,Taraba,Tertiary,5,False,True,True,True,15.535423304344421,44.182525315487695,True,False,1,1,Owned,True,False,False,False,True,5,None,North East,Cowpea,1.04,1.79,1.8616000000000001,350000,651560.0,583000.0,1234560.0,204000.0,447560.0,1030560.0,0.0,0.0,None,721,Excellent,1459000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0312,"Male farmer, age 38, from Taraba state. He has 5 years of farming experience with Tertiary education. Primarily grows Cowpea on 1.04 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦651,560. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 721."
NGF002279,Male,25,Rivers,Primary,7,False,False,True,True,11.094005203355326,24.290118248564795,False,False,8,6,Owned,False,False,False,True,True,6,None,South South,Plantain,0.88,13.2,11.616,200000,2323200.0,0.0,2323200.0,172000.0,2151200.0,2151200.0,0.0,0.0,None,684,Good,2858000.0,"Input Finance, Working Capital, Processing Equipment",0.0601,"Male farmer, age 25, from Rivers state. He has 7 years of farming experience with Primary education. Primarily grows Plantain on 0.88 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦2,323,200. No prior formal loan history. Credit assessment: good creditworthiness with a score of 684."
NGF002280,Male,18,Jigawa,Secondary,8,False,False,True,True,44.95725594493858,57.427390614844185,True,False,9,1,Owned,False,False,True,False,True,7,None,North West,Groundnut,4.09,1.42,5.807799999999999,400000,2323119.9999999995,351000.0,2674119.9999999995,712000.0,1611119.9999999995,1962119.9999999995,0.0,0.0,None,719,Excellent,3222000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0317,"Male farmer, age 18, from Jigawa state. He has 8 years of farming experience with Secondary education. Primarily grows Groundnut on 4.09 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦2,323,120. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 719."
NGF002281,Male,45,Zamfara,Primary,7,False,False,False,True,8.287062876105132,42.060248802142276,False,False,9,8,Family Owned,True,False,True,True,True,6,None,North West,Maize,7.12,3.33,23.709600000000002,180000,4267728.0,0.0,4267728.0,1290000.0,2977728.0,2977728.0,0.0,0.0,None,701,Excellent,5879000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0457,"Male farmer, age 45, from Zamfara state. He has 7 years of farming experience with Primary education. Primarily grows Maize on 7.12 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦4,267,728. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 701."
NGF002282,Male,34,Ekiti,Primary,14,False,True,True,True,34.63945347749863,1.5946922043241254,False,True,10,4,Owned,False,False,False,True,True,10,None,South West,Cocoa,4.45,0.78,3.471,1200000,4165200.0,0.0,4165200.0,1817000.0,2348200.0,2348200.0,945000.0,0.74,Land Expansion,765,Excellent,5645000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.023,"Male farmer, age 34, from Ekiti state. He has 14 years of farming experience with Primary education. Primarily grows Cocoa on 4.45 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦4,165,200. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 765."
NGF002283,Male,24,Delta,No Formal Education,4,False,False,True,False,15.700970878248732,5.742245908495585,True,False,8,5,Family Owned,False,False,False,False,True,2,Excellent,South South,Rubber,1.36,1.26,1.7136000000000002,600000,1028160.0000000001,114000.0,1142160.0,371000.0,657160.0000000001,771160.0,0.0,0.0,None,619,Fair,886000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.0718,"Male farmer, age 24, from Delta state. He has 4 years of farming experience with No Formal Education education. Primarily grows Rubber on 1.36 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦1,028,160. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 619."
NGF002284,Male,31,Zamfara,Secondary,5,True,False,True,True,28.824442019376402,52.932129602210004,True,False,1,10,Owned,False,False,False,False,True,2,None,North West,Rice,4.67,2.59,12.0953,300000,3628590.0,381000.0,4009590.0,1008000.0,2620590.0,3001590.0,0.0,0.0,None,703,Excellent,5210000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0373,"Male farmer, age 31, from Zamfara state. He has 5 years of farming experience with Secondary education. Primarily grows Rice on 4.67 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦3,628,590. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 703."
NGF002285,Male,38,Nasarawa,Secondary,13,True,False,True,False,31.194752209221797,31.81041748137841,True,False,3,2,Community Land,False,False,False,False,False,9,None,North Central,Maize,4.93,2.1,10.353,180000,1863540.0,370000.0,2233540.0,617000.0,1246540.0,1616540.0,0.0,0.0,None,647,Fair,1719000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance, Digital Finance Solutions",0.0568,"Male farmer, age 38, from Nasarawa state. He has 13 years of farming experience with Secondary education. Primarily grows Maize on 4.93 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦1,863,540. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 647."
NGF002286,Male,38,Imo,Secondary,14,True,True,True,False,21.45109481594037,28.9800376303043,False,False,5,3,Owned,False,False,False,True,False,6,None,South East,Maize,0.41,3.2,1.312,180000,236160.0,0.0,236160.0,51000.0,185160.0,185160.0,0.0,0.0,None,691,Good,286000.0,"Input Finance, Working Capital, Digital Finance Solutions",0.0657,"Male farmer, age 38, from Imo state. He has 14 years of farming experience with Secondary education. Primarily grows Maize on 0.41 hectares. Annual farm revenue: ₦236,160. No prior formal loan history. Credit assessment: good creditworthiness with a score of 691."
NGF002287,Female,34,Abia,Primary,10,False,True,True,False,48.77328403161769,11.06207570951075,True,True,7,7,Family Owned,False,False,False,False,False,10,None,South East,Vegetables,1.35,16.37,22.099500000000003,300000,6629850.000000001,141000.0,6770850.000000001,347000.0,6282850.000000001,6423850.000000001,635000.0,0.9,Storage,746,Excellent,9131000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0286,"Female farmer, age 34, from Abia state. She has 10 years of farming experience with Primary education. Primarily grows Vegetables on 1.35 hectares. She has additional income sources beyond farming. Annual farm revenue: ₦6,629,850. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 746."
NGF002288,Male,26,Lagos,No Formal Education,6,False,False,True,True,7.459825236163978,11.854982983327647,False,False,8,7,Owned,True,False,False,False,True,4,None,South West,Cassava,3.94,17.32,68.24080000000001,100000,6824080.000000001,0.0,6824080.000000001,480000.0,6344080.000000001,6344080.000000001,0.0,0.0,None,666,Good,7869000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0703,"Male farmer, age 26, from Lagos state. He has 6 years of farming experience with No Formal Education education. Primarily grows Cassava on 3.94 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦6,824,080. No prior formal loan history. Credit assessment: good creditworthiness with a score of 666."
NGF002289,Male,34,Sokoto,Secondary,14,True,True,False,False,20.178555362801095,56.04491905661714,False,False,1,8,Owned,False,False,False,False,False,10,None,North West,Groundnut,7.73,1.44,11.1312,400000,4452480.0,0.0,4452480.0,1100000.0,3352480.0,3352480.0,0.0,0.0,None,667,Good,4653000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0821,"Male farmer, age 34, from Sokoto state. He has 14 years of farming experience with Secondary education. Primarily grows Groundnut on 7.73 hectares. Annual farm revenue: ₦4,452,480. No prior formal loan history. Credit assessment: good creditworthiness with a score of 667."
NGF002290,Male,22,Delta,Primary,14,False,True,False,True,22.089371016841476,58.20218224334042,True,False,5,3,Community Land,False,False,False,True,True,5,None,South South,Plantain,1.16,13.81,16.0196,200000,3203920.0,131000.0,3334920.0,228000.0,2975920.0,3106920.0,0.0,0.0,None,677,Good,4064000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0354,"Male farmer, age 22, from Delta state. He has 14 years of farming experience with Primary education. Primarily grows Plantain on 1.16 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦3,203,920. No prior formal loan history. Credit assessment: good creditworthiness with a score of 677."
NGF002291,Male,43,Kano,Primary,12,True,False,True,True,31.921300500812894,39.640175304072315,True,True,3,2,Family Owned,False,False,False,True,True,5,None,North West,Maize,3.96,2.52,9.9792,180000,1796256.0,161000.0,1957256.0,558000.0,1238256.0,1399256.0,630000.0,0.86,Transport,730,Excellent,2405000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0274,"Male farmer, age 43, from Kano state. He has 12 years of farming experience with Primary education. Primarily grows Maize on 3.96 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦1,796,256. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 730."
NGF002292,Male,42,Benue,Tertiary,11,True,True,True,True,20.955728151531435,21.363818876592433,False,False,7,2,Family Owned,False,False,False,False,False,8,Fair,North Central,Maize,4.48,2.77,12.409600000000001,180000,2233728.0,0.0,2233728.0,527000.0,1706728.0,1706728.0,0.0,0.0,None,728,Excellent,3329000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0491,"Male farmer, age 42, from Benue state. He has 11 years of farming experience with Tertiary education. Primarily grows Maize on 4.48 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦2,233,728. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 728."
NGF002293,Male,37,Gombe,Secondary,6,True,True,False,False,5.754764557235998,65.35635635008029,True,False,6,6,Family Owned,False,False,True,False,True,5,Good,North East,Millet,5.6,1.78,9.968,160000,1594880.0,280000.0,1874880.0,667000.0,927880.0,1207880.0,0.0,0.0,None,708,Excellent,2119000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0416,"Male farmer, age 37, from Gombe state. He has 6 years of farming experience with Secondary education. Primarily grows Millet on 5.6 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦1,594,880. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 708."
NGF002294,Male,25,Zamfara,Primary,13,True,True,True,True,47.42406991086048,44.05340497867064,True,False,1,2,Family Owned,True,False,True,True,True,2,None,North West,Maize,2.86,4.14,11.840399999999999,180000,2131272.0,106000.0,2237272.0,545000.0,1586272.0,1692272.0,0.0,0.0,None,736,Excellent,3117000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0231,"Male farmer, age 25, from Zamfara state. He has 13 years of farming experience with Primary education. Primarily grows Maize on 2.86 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦2,131,272. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 736."
NGF002295,Male,23,Ondo,No Formal Education,9,True,True,True,False,21.387875000295598,55.968306242173384,False,True,2,4,Family Owned,False,False,False,False,True,2,None,South West,Vegetables,1.25,16.06,20.075,300000,6022500.0,0.0,6022500.0,361000.0,5661500.0,5661500.0,625000.0,0.74,Labor,632,Fair,5548000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.1002,"Male farmer, age 23, from Ondo state. He has 9 years of farming experience with No Formal Education education. Primarily grows Vegetables on 1.25 hectares. Annual farm revenue: ₦6,022,500. Has prior loan experience with none repayment history. Credit assessment: fair creditworthiness with a score of 632."
NGF002296,Male,28,Edo,No Formal Education,10,False,True,True,True,17.791012633636555,1.2265214998868639,True,False,5,9,Family Owned,False,True,False,True,True,5,None,South South,Plantain,1.53,12.82,19.6146,200000,3922920.0,89000.0,4011920.0,299000.0,3623920.0,3712920.0,0.0,0.0,None,764,Excellent,5680000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0193,"Male farmer, age 28, from Edo state. He has 10 years of farming experience with No Formal Education education. Primarily grows Plantain on 1.53 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦3,922,920. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 764."
NGF002297,Male,36,Imo,Secondary,14,False,True,False,False,22.88938408452623,32.072052460399874,False,True,5,10,Leased,False,False,True,False,False,4,None,South East,Rice,2.78,2.4,6.672,300000,2001600.0,0.0,2001600.0,575000.0,1426600.0,1426600.0,407000.0,0.81,Processing,690,Good,2225000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0617,"Male farmer, age 36, from Imo state. He has 14 years of farming experience with Secondary education. Primarily grows Rice on 2.78 hectares. Annual farm revenue: ₦2,001,600. Has prior loan experience with none repayment history. Credit assessment: good creditworthiness with a score of 690."
NGF002298,Male,21,Kano,Secondary,14,False,True,True,False,11.6131884243172,61.095486956076954,True,False,1,3,Community Land,False,False,False,True,False,2,Good,North West,Rice,5.77,2.73,15.752099999999999,300000,4725630.0,237000.0,4962630.0,1221000.0,3504630.0,3741630.0,0.0,0.0,None,644,Fair,3852000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.059,"Male farmer, age 21, from Kano state. He has 14 years of farming experience with Secondary education. Primarily grows Rice on 5.77 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦4,725,630. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 644."
NGF002299,Male,35,Nasarawa,Secondary,2,True,False,False,False,5.910862548763894,24.33809654305777,False,False,4,1,Leased,False,False,True,False,True,6,None,North Central,Sorghum,4.57,2.62,11.973400000000002,170000,2035478.0000000002,0.0,2035478.0000000002,555000.0,1480478.0000000002,1480478.0000000002,0.0,0.0,None,585,Needs Improvement,1101000.0,"Input Finance, Crop Insurance, Digital Finance Solutions",0.1145,"Male farmer, age 35, from Nasarawa state. He has 2 years of farming experience with Secondary education. Primarily grows Sorghum on 4.57 hectares. Annual farm revenue: ₦2,035,478. No prior formal loan history. Credit assessment: needs improvement creditworthiness with a score of 585."
NGF002300,Male,18,Kaduna,Primary,6,False,False,True,False,8.280345476334265,51.132031204187385,True,False,9,2,Family Owned,False,True,False,True,False,8,None,North West,Cotton,4.14,1.31,5.4234,500000,2711700.0,182000.0,2893700.0,741000.0,1970700.0,2152700.0,0.0,0.0,None,675,Good,3313000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0529,"Male farmer, age 18, from Kaduna state. He has 6 years of farming experience with Primary education. Primarily grows Cotton on 4.14 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦2,711,700. No prior formal loan history. Credit assessment: good creditworthiness with a score of 675."
NGF002301,Female,30,Edo,No Formal Education,13,True,True,True,False,9.166086523174421,46.37956293387654,False,True,9,10,Family Owned,True,False,True,False,True,2,None,South South,Oil Palm,2.76,6.66,18.3816,450000,8271719.999999999,0.0,8271719.999999999,820000.0,7451719.999999999,7451719.999999999,776000.0,0.81,Equipment,749,Excellent,11500000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0349,"Female farmer, age 30, from Edo state. She has 13 years of farming experience with No Formal Education education. Primarily grows Oil Palm on 2.76 hectares. Annual farm revenue: ₦8,271,720. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 749."
NGF002302,Male,31,Katsina,Tertiary,3,True,True,True,False,10.685998472578861,11.50306727844666,True,True,5,10,Leased,False,False,False,True,True,10,Good,North West,Sorghum,1.45,3.44,4.9879999999999995,170000,847959.9999999999,630000.0,1477960.0,212000.0,635959.9999999999,1265960.0,325000.0,0.97,Irrigation,850,Excellent,1802000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.01,"Male farmer, age 31, from Katsina state. He has 3 years of farming experience with Tertiary education. Primarily grows Sorghum on 1.45 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦847,960. Has prior loan experience with good repayment history. Credit assessment: excellent creditworthiness with a score of 850."
NGF002303,Male,41,Sokoto,Tertiary,14,False,True,False,True,21.578050399083423,54.468364080553954,True,False,7,7,Family Owned,False,False,True,True,True,7,None,North West,Cotton,4.4,2.13,9.372,500000,4686000.0,696000.0,5382000.0,928000.0,3758000.0,4454000.0,0.0,0.0,None,789,Excellent,6678000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0144,"Male farmer, age 41, from Sokoto state. He has 14 years of farming experience with Tertiary education. Primarily grows Cotton on 4.4 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦4,686,000. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 789."
NGF002304,Male,18,Benue,Secondary,2,True,False,False,False,31.571064183163525,8.764348531583124,False,False,2,9,Family Owned,False,False,True,True,False,4,None,North Central,Cassava,1.31,14.12,18.4972,100000,1849720.0,0.0,1849720.0,135000.0,1714720.0,1714720.0,0.0,0.0,None,617,Fair,1781000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.1282,"Male farmer, age 18, from Benue state. He has 2 years of farming experience with Secondary education. Primarily grows Cassava on 1.31 hectares. Annual farm revenue: ₦1,849,720. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 617."
