Enterprise_ID,Farmer_ID,Enterprise_Type,Primary_Crop,Secondary_Crop,Farm_Size_Ha,Farm_Size_Category,Farming_Experience_Years,Farming_Equipment_Type,Uses_Irrigation,Depends_on_Rain,Uses_Fertilizer,Uses_Improved_Seeds,Yield_per_Hectare_Tons,Profit_NGN,Monthly_Income_NGN,Monthly_Expense_NGN,Value_of_Farm_Assets_NGN,Total_Operating_Expenditure_NGN,Farm_Income_NGN
E0008680,NGF006172,Cattle,,,0.0,,12,N/A,False,True,False,False,0.0,0.0,0.0,0.0,612000.0,0.0,0.0
E0008681,NGF006173,Crop,Tomato,Sorghum,5.85,Medium (5-10ha),7,Traditional,False,True,False,False,23.81,33954000.0,2901833.0,72333.0,1755000.0,868000.0,34822000.0
E0008682,NGF006173,Goats,,,0.0,,7,N/A,False,True,False,False,0.0,0.0,0.0,0.0,1755000.0,0.0,0.0
E0008683,NGF006174,Crop,Yam,Sorghum,0.3,Subsistence (<1ha),1,Traditional,False,True,False,False,6.57,512000.0,46000.0,3333.0,90000.0,40000.0,552000.0
E0008684,NGF006174,Goats,,,0.0,,1,N/A,False,True,False,False,0.0,0.0,0.0,0.0,90000.0,0.0,0.0
E0008685,NGF006175,Crop,Sorghum,Rice,1.17,Small (1-5ha),15,Traditional,False,True,True,False,4.12,799000.0,76333.0,9750.0,351000.0,117000.0,916000.0
E0008686,NGF006175,Poultry,,,0.0,,15,N/A,False,True,False,False,0.0,0.0,0.0,0.0,351000.0,0.0,0.0
E0008687,NGF006176,Crop,Cassava,Plantain,0.21,Subsistence (<1ha),23,Traditional,False,True,False,False,17.85,437000.0,37500.0,1083.0,63000.0,13000.0,450000.0
E0008688,NGF006176,Goats,,,0.0,,23,N/A,False,True,False,False,0.0,0.0,0.0,0.0,63000.0,0.0,0.0
E0008689,NGF006177,Crop,Rice,Oil Palm,0.72,Subsistence (<1ha),19,Traditional,False,True,True,False,5.25,1186000.0,110250.0,11417.0,216000.0,137000.0,1323000.0
E0008690,NGF006177,Goats,,,0.0,,19,N/A,False,True,False,False,0.0,0.0,0.0,0.0,216000.0,0.0,0.0
E0008691,NGF006178,Crop,Vegetables,Cassava,0.32,Subsistence (<1ha),37,Traditional,False,True,False,False,25.05,2513000.0,213833.0,4417.0,96000.0,53000.0,2566000.0
E0008692,NGF006178,Poultry,,,0.0,,37,N/A,False,True,False,False,0.0,0.0,0.0,0.0,96000.0,0.0,0.0
E0008693,NGF006179,Crop,Oil Palm,Rice,1.03,Small (1-5ha),31,Traditional,False,True,False,False,4.51,2025000.0,193750.0,25000.0,309000.0,300000.0,2325000.0
E0008694,NGF006180,Crop,Cassava,,0.45,Subsistence (<1ha),17,Traditional,False,True,True,False,13.74,714000.0,61833.0,2333.0,135000.0,28000.0,742000.0
E0008695,NGF006180,Cattle,,,0.0,,17,N/A,False,True,False,False,0.0,0.0,0.0,0.0,135000.0,0.0,0.0
E0008696,NGF006181,Crop,Cocoa,Rubber,2.87,Small (1-5ha),26,Traditional,False,True,False,False,1.06,1929000.0,380000.0,219250.0,861000.0,2631000.0,4560000.0
E0008697,NGF006182,Crop,Rice,Groundnut,0.55,Subsistence (<1ha),6,Traditional,False,True,False,False,2.6,416000.0,41667.0,7000.0,165000.0,84000.0,500000.0
E0008698,NGF006182,Poultry,,,0.0,,6,N/A,False,True,False,False,0.0,0.0,0.0,0.0,165000.0,0.0,0.0
E0008699,NGF006183,Crop,Oil Palm,Plantain,0.2,Subsistence (<1ha),6,Traditional,False,True,False,True,4.74,423000.0,39583.0,4333.0,60000.0,52000.0,475000.0
E0008700,NGF006184,Crop,Maize,Tomato,4.06,Small (1-5ha),14,Traditional,False,True,True,True,5.39,3768000.0,364667.0,50667.0,1218000.0,608000.0,4376000.0
E0008701,NGF006184,Sheep,,,0.0,,14,N/A,False,True,False,False,0.0,0.0,0.0,0.0,1218000.0,0.0,0.0
E0008702,NGF006185,Crop,Sorghum,Cowpea,0.53,Subsistence (<1ha),10,Integrated,False,True,True,False,3.41,295000.0,28667.0,4083.0,209000.0,49000.0,344000.0
E0008703,NGF006186,Crop,Rice,Beans,2.37,Small (1-5ha),27,Traditional,False,True,False,False,4.05,2950000.0,280000.0,34167.0,711000.0,410000.0,3360000.0
E0008704,NGF006187,Crop,Beans,,0.21,Subsistence (<1ha),33,Traditional,False,True,True,False,1.05,46000.0,7333.0,3500.0,63000.0,42000.0,88000.0
E0008705,NGF006188,Crop,Soybean,Sorghum,3.0,Small (1-5ha),24,Traditional,False,True,False,False,1.42,859000.0,134917.0,63333.0,900000.0,760000.0,1619000.0
E0008706,NGF006189,Crop,Yam,,0.2,Subsistence (<1ha),12,Integrated,False,True,False,True,9.76,509000.0,45500.0,3083.0,260000.0,37000.0,546000.0
E0008707,NGF006190,Crop,Maize,Rice,0.12,Subsistence (<1ha),3,Traditional,False,True,False,False,3.08,62000.0,6167.0,1000.0,36000.0,12000.0,74000.0
E0008708,NGF006191,Crop,Oil Palm,Plantain,0.68,Subsistence (<1ha),8,Traditional,False,True,False,True,7.16,2233000.0,202917.0,16833.0,204000.0,202000.0,2435000.0
E0008709,NGF006192,Crop,Yam,Maize,1.41,Small (1-5ha),8,Traditional,False,True,True,True,11.79,4397000.0,387833.0,21417.0,423000.0,257000.0,4654000.0
E0008710,NGF006192,Poultry,,,0.0,,8,N/A,False,True,False,False,0.0,0.0,0.0,0.0,423000.0,0.0,0.0
E0008711,NGF006193,Crop,Oil Palm,Cassava,0.2,Subsistence (<1ha),13,Traditional,False,True,False,False,4.24,384000.0,35417.0,3417.0,60000.0,41000.0,425000.0
E0008712,NGF006194,Crop,Cassava,Plantain,1.35,Small (1-5ha),23,Traditional,False,True,False,True,16.85,2627000.0,227500.0,8583.0,405000.0,103000.0,2730000.0
E0008713,NGF006194,Goats,,,0.0,,23,N/A,False,True,False,False,0.0,0.0,0.0,0.0,405000.0,0.0,0.0
E0008714,NGF006195,Crop,Cowpea,,2.19,Small (1-5ha),1,Traditional,False,True,False,False,0.68,53000.0,49667.0,45250.0,657000.0,543000.0,596000.0
E0008715,NGF006196,Crop,Beans,Sesame,0.3,Subsistence (<1ha),28,Traditional,False,True,False,False,0.99,54000.0,10000.0,5500.0,90000.0,66000.0,120000.0
E0008716,NGF006196,Goats,,,0.0,,28,N/A,False,True,False,False,0.0,0.0,0.0,0.0,90000.0,0.0,0.0
E0008717,NGF006197,Crop,Yam,Vegetables,1.09,Small (1-5ha),19,Integrated,False,True,False,False,14.18,4156000.0,360750.0,14417.0,377000.0,173000.0,4329000.0
E0008718,NGF006198,Crop,Cowpea,Sorghum,0.44,Subsistence (<1ha),1,Traditional,False,True,False,True,0.79,39000.0,11667.0,8417.0,132000.0,101000.0,140000.0
E0008719,NGF006198,Sheep,,,0.0,,1,N/A,False,True,False,False,0.0,0.0,0.0,0.0,132000.0,0.0,0.0
E0008720,NGF006199,Crop,Guinea Corn,Rice,2.88,Small (1-5ha),26,Traditional,False,True,False,False,2.37,959000.0,108167.0,28250.0,864000.0,339000.0,1298000.0
E0008721,NGF006199,Poultry,,,0.0,,26,N/A,False,True,False,False,0.0,0.0,0.0,0.0,864000.0,0.0,0.0
E0008722,NGF006200,Crop,Rubber,Vegetables,1.71,Small (1-5ha),11,Traditional,False,True,False,False,1.29,932000.0,128917.0,51250.0,513000.0,615000.0,1547000.0
E0008723,NGF006200,Pigs,,,0.0,,11,N/A,False,True,False,False,0.0,0.0,0.0,0.0,513000.0,0.0,0.0
E0008724,NGF006201,Crop,Cassava,Maize,0.1,Subsistence (<1ha),19,Traditional,False,True,True,False,17.63,204000.0,17583.0,583.0,30000.0,7000.0,211000.0
E0008725,NGF006202,Crop,Yam,Cocoa,0.12,Subsistence (<1ha),26,Traditional,False,True,False,False,10.87,347000.0,30333.0,1417.0,36000.0,17000.0,364000.0
E0008726,NGF006203,Crop,Yam,Maize,0.27,Subsistence (<1ha),20,Traditional,False,True,True,True,14.54,1053000.0,91667.0,3917.0,81000.0,47000.0,1100000.0
E0008727,NGF006203,Poultry,,,0.0,,20,N/A,False,True,False,False,0.0,0.0,0.0,0.0,81000.0,0.0,0.0
E0008728,NGF006204,Crop,Cowpea,Sorghum,0.93,Subsistence (<1ha),9,Traditional,False,True,False,True,1.51,314000.0,46667.0,20500.0,279000.0,246000.0,560000.0
E0008729,NGF006204,Sheep,,,0.0,,9,N/A,False,True,False,False,0.0,0.0,0.0,0.0,279000.0,0.0,0.0
E0008730,NGF006205,Crop,Cassava,Rice,0.16,Subsistence (<1ha),18,Traditional,False,True,True,False,16.8,311000.0,26917.0,1000.0,48000.0,12000.0,323000.0
E0008731,NGF006205,Goats,,,0.0,,18,N/A,False,True,False,False,0.0,0.0,0.0,0.0,48000.0,0.0,0.0
E0008732,NGF006206,Crop,Maize,Millet,3.79,Small (1-5ha),41,Unknown,False,True,False,False,2.58,1495000.0,163000.0,38417.0,1137000.0,461000.0,1956000.0
E0008733,NGF006207,Crop,Guinea Corn,Beans,2.66,Small (1-5ha),2,Integrated,False,True,False,True,2.28,859000.0,95917.0,24333.0,998000.0,292000.0,1151000.0
E0008734,NGF006208,Crop,Yam,Beans,1.11,Small (1-5ha),4,Traditional,False,True,False,False,10.2,3019000.0,264167.0,12583.0,333000.0,151000.0,3170000.0
E0008735,NGF006209,Crop,Rice,Vegetables,0.19,Subsistence (<1ha),24,Traditional,False,True,False,False,3.1,179000.0,17167.0,2250.0,57000.0,27000.0,206000.0
E0008736,NGF006210,Crop,Cassava,Yam,3.01,Small (1-5ha),20,Traditional,False,True,False,True,21.29,7416000.0,640833.0,22833.0,903000.0,274000.0,7690000.0
E0008737,NGF006210,Poultry,,,0.0,,20,N/A,False,True,False,False,0.0,0.0,0.0,0.0,903000.0,0.0,0.0
E0008738,NGF006211,Crop,Beans,Maize,2.64,Small (1-5ha),32,Traditional,False,True,True,False,1.99,1356000.0,175000.0,62000.0,792000.0,744000.0,2100000.0
E0008739,NGF006211,Cattle,,,0.0,,32,N/A,False,True,False,False,0.0,0.0,0.0,0.0,792000.0,0.0,0.0
E0008740,NGF006212,Crop,Cowpea,Beans,0.2,Subsistence (<1ha),2,Traditional,False,True,False,False,0.81,25000.0,5333.0,3250.0,60000.0,39000.0,64000.0
E0008741,NGF006212,Poultry,,,0.0,,2,N/A,False,True,False,False,0.0,0.0,0.0,0.0,60000.0,0.0,0.0
E0008742,NGF006213,Crop,Cassava,Cocoa,0.45,Subsistence (<1ha),1,Traditional,False,True,False,False,17.64,921000.0,79417.0,2667.0,135000.0,32000.0,953000.0
E0008743,NGF006214,Crop,Maize,Rice,4.25,Small (1-5ha),20,Integrated,True,False,False,True,3.45,2270000.0,244333.0,55167.0,1325000.0,662000.0,2932000.0
E0008744,NGF006215,Crop,Yam,Maize,0.59,Subsistence (<1ha),27,Integrated,False,True,True,False,17.52,2788000.0,241250.0,8917.0,227000.0,107000.0,2895000.0
E0008745,NGF006215,Poultry,,,0.0,,27,N/A,False,True,False,False,0.0,0.0,0.0,0.0,227000.0,0.0,0.0
E0008746,NGF006216,Crop,Guinea Corn,Beans,2.4,Small (1-5ha),9,Traditional,False,True,False,False,2.03,699000.0,77083.0,18833.0,720000.0,226000.0,925000.0
E0008747,NGF006217,Crop,Cassava,Beans,1.63,Small (1-5ha),3,Integrated,False,True,False,False,14.3,2707000.0,233083.0,7500.0,539000.0,90000.0,2797000.0
E0008748,NGF006218,Crop,Rice,Beans,0.97,Subsistence (<1ha),19,Traditional,False,True,True,False,3.35,939000.0,94833.0,16583.0,291000.0,199000.0,1138000.0
E0008749,NGF006219,Crop,Millet,Soybean,0.44,Subsistence (<1ha),17,Traditional,False,True,False,False,2.3,136000.0,15167.0,3833.0,132000.0,46000.0,182000.0
E0008750,NGF006219,Goats,,,0.0,,17,N/A,False,True,False,False,0.0,0.0,0.0,0.0,132000.0,0.0,0.0
E0008751,NGF006220,Crop,Cassava,Yam,0.22,Subsistence (<1ha),37,Traditional,False,True,False,False,13.5,345000.0,29667.0,917.0,66000.0,11000.0,356000.0
E0008752,NGF006221,Crop,Cassava,Maize,3.08,Small (1-5ha),37,Traditional,False,True,True,False,17.52,6247000.0,539583.0,19000.0,924000.0,228000.0,6475000.0
E0008753,NGF006221,Cattle,,,0.0,,37,N/A,False,True,False,False,0.0,0.0,0.0,0.0,924000.0,0.0,0.0
E0008754,NGF006222,Crop,Rubber,Cocoa,1.33,Small (1-5ha),26,Integrated,False,True,False,False,2.25,1679000.0,174417.0,34500.0,599000.0,414000.0,2093000.0
E0008755,NGF006223,Crop,Beans,Millet,3.06,Small (1-5ha),19,Traditional,False,True,False,True,1.47,929000.0,150000.0,72583.0,918000.0,871000.0,1800000.0
E0008756,NGF006224,Crop,Millet,Sesame,0.63,Subsistence (<1ha),4,Integrated,False,True,True,False,1.95,147000.0,18417.0,6167.0,239000.0,74000.0,221000.0
E0008757,NGF006224,Goats,,,0.0,,4,N/A,False,True,False,False,0.0,0.0,0.0,0.0,239000.0,0.0,0.0
E0008758,NGF006225,Crop,Yam,,1.25,Small (1-5ha),15,Traditional,False,True,False,False,9.19,3015000.0,268083.0,16833.0,375000.0,202000.0,3217000.0
E0008759,NGF006225,Cattle,,,0.0,,15,N/A,False,True,False,False,0.0,0.0,0.0,0.0,375000.0,0.0,0.0
E0008760,NGF006226,Crop,Oil Palm,Cassava,0.99,Subsistence (<1ha),34,Integrated,False,True,False,False,6.72,3062000.0,277083.0,21917.0,347000.0,263000.0,3325000.0
E0008761,NGF006227,Crop,Cowpea,,1.34,Small (1-5ha),34,Traditional,False,True,True,False,1.97,776000.0,88000.0,23333.0,402000.0,280000.0,1056000.0
E0008762,NGF006228,Crop,Vegetables,Cocoa,0.26,Subsistence (<1ha),16,Integrated,False,True,True,False,25.99,2113000.0,180250.0,4167.0,278000.0,50000.0,2163000.0
E0008763,NGF006228,Poultry,,,0.0,,16,N/A,False,True,False,False,0.0,0.0,0.0,0.0,278000.0,0.0,0.0
E0008764,NGF006229,Crop,Yam,Cocoa,2.42,Small (1-5ha),10,Traditional,False,True,False,False,7.54,4766000.0,425833.0,28667.0,726000.0,344000.0,5110000.0
E0008765,NGF006230,Crop,Groundnut,,0.41,Subsistence (<1ha),5,Traditional,False,True,True,False,1.65,189000.0,25500.0,9750.0,123000.0,117000.0,306000.0
E0008766,NGF006230,Poultry,,,0.0,,5,N/A,False,True,False,False,0.0,0.0,0.0,0.0,123000.0,0.0,0.0
E0008767,NGF006231,Crop,Rubber,Cocoa,1.86,Small (1-5ha),10,Traditional,False,True,False,False,1.53,1274000.0,166250.0,60083.0,558000.0,721000.0,1995000.0
E0008768,NGF006231,Goats,,,0.0,,10,N/A,False,True,False,False,0.0,0.0,0.0,0.0,558000.0,0.0,0.0
E0008769,NGF006232,Crop,Beans,Tomato,5.08,Medium (5-10ha),8,Traditional,False,True,False,False,1.29,1540000.0,218333.0,90000.0,1524000.0,1080000.0,2620000.0
E0008770,NGF006232,Cattle,,,0.0,,8,N/A,False,True,False,False,0.0,0.0,0.0,0.0,1524000.0,0.0,0.0
E0008771,NGF006233,Crop,Maize,Rice,1.12,Small (1-5ha),42,Traditional,False,True,False,False,3.44,667000.0,64167.0,8583.0,336000.0,103000.0,770000.0
E0008772,NGF006233,Poultry,,,0.0,,42,N/A,False,True,False,False,0.0,0.0,0.0,0.0,336000.0,0.0,0.0
E0008773,NGF006234,Crop,Sesame,Guinea Corn,2.96,Small (1-5ha),29,Traditional,False,True,False,False,1.17,1208000.0,173000.0,72333.0,888000.0,868000.0,2076000.0
E0008774,NGF006235,Crop,Rice,Rubber,0.28,Subsistence (<1ha),7,Integrated,False,True,False,False,2.73,210000.0,22167.0,4667.0,134000.0,56000.0,266000.0
E0008775,NGF006236,Crop,Vegetables,Cocoa,2.71,Small (1-5ha),10,Traditional,False,True,True,False,27.06,22863000.0,1955500.0,50250.0,813000.0,603000.0,23466000.0
E0008776,NGF006236,Poultry,,,0.0,,10,N/A,False,True,False,False,0.0,0.0,0.0,0.0,813000.0,0.0,0.0
E0008777,NGF006237,Crop,Plantain,Rubber,0.22,Subsistence (<1ha),2,Traditional,False,True,False,False,12.3,568000.0,49667.0,2333.0,66000.0,28000.0,596000.0
E0008778,NGF006238,Crop,Millet,Yam,0.32,Subsistence (<1ha),4,Integrated,False,True,False,False,2.51,120000.0,12000.0,2000.0,146000.0,24000.0,144000.0
E0008779,NGF006239,Crop,Rubber,Oil Palm,0.29,Subsistence (<1ha),13,Traditional,False,True,False,False,2.28,346000.0,38500.0,9667.0,87000.0,116000.0,462000.0
E0008780,NGF006239,Goats,,,0.0,,13,N/A,False,True,False,False,0.0,0.0,0.0,0.0,87000.0,0.0,0.0
E0008781,NGF006240,Crop,Cocoa,Maize,0.87,Subsistence (<1ha),20,Integrated,False,True,True,False,0.93,514000.0,101250.0,58417.0,461000.0,701000.0,1215000.0
E0008782,NGF006241,Crop,Oil Palm,Cowpea,0.53,Subsistence (<1ha),6,Integrated,False,True,False,True,7.31,1755000.0,161250.0,15000.0,209000.0,180000.0,1935000.0
E0008783,NGF006242,Crop,Oil Palm,,1.33,Small (1-5ha),16,Integrated,False,True,False,False,6.72,4184000.0,372500.0,23833.0,449000.0,286000.0,4470000.0
E0008784,NGF006242,Goats,,,0.0,,16,N/A,False,True,False,False,0.0,0.0,0.0,0.0,449000.0,0.0,0.0
E0008785,NGF006243,Crop,Cassava,Vegetables,0.1,Subsistence (<1ha),35,Traditional,False,True,False,False,18.88,220000.0,18917.0,583.0,30000.0,7000.0,227000.0
E0008786,NGF006243,Goats,,,0.0,,35,N/A,False,True,False,False,0.0,0.0,0.0,0.0,30000.0,0.0,0.0
E0008787,NGF006244,Crop,Beans,Cotton,2.85,Small (1-5ha),32,Integrated,False,True,False,False,0.99,419000.0,94000.0,59083.0,905000.0,709000.0,1128000.0
E0008788,NGF006245,Crop,Beans,Vegetables,1.34,Small (1-5ha),26,Traditional,False,True,True,False,1.75,589000.0,78333.0,29250.0,402000.0,351000.0,940000.0
E0008789,NGF006246,Crop,Cassava,Soybean,1.49,Small (1-5ha),16,Traditional,False,True,False,False,13.98,2411000.0,208333.0,7417.0,447000.0,89000.0,2500000.0
E0008790,NGF006246,Poultry,,,0.0,,16,N/A,False,True,False,False,0.0,0.0,0.0,0.0,447000.0,0.0,0.0
E0008791,NGF006247,Crop,Rubber,Yam,0.26,Subsistence (<1ha),34,Integrated,False,True,True,False,3.21,471000.0,48417.0,9167.0,278000.0,110000.0,581000.0
E0008792,NGF006248,Crop,Plantain,Yam,3.21,Small (1-5ha),3,Traditional,False,True,True,False,16.45,11062000.0,968000.0,46167.0,963000.0,554000.0,11616000.0
E0008793,NGF006248,Goats,,,0.0,,3,N/A,False,True,False,False,0.0,0.0,0.0,0.0,963000.0,0.0,0.0
E0008794,NGF006249,Crop,Maize,Beans,1.13,Small (1-5ha),14,Traditional,False,True,False,False,3.23,611000.0,60833.0,9917.0,339000.0,119000.0,730000.0
E0008795,NGF006250,Crop,Maize,Cotton,0.63,Subsistence (<1ha),1,Traditional,False,True,False,False,1.63,131000.0,17167.0,6250.0,189000.0,75000.0,206000.0
E0008796,NGF006251,Crop,Yam,Rice,1.48,Small (1-5ha),17,Integrated,False,True,False,False,13.71,5484000.0,473417.0,16417.0,494000.0,197000.0,5681000.0
E0008797,NGF006252,Crop,Yam,Cassava,2.03,Small (1-5ha),20,Traditional,False,True,True,False,10.62,5590000.0,503083.0,37250.0,609000.0,447000.0,6037000.0
E0008798,NGF006252,Poultry,,,0.0,,20,N/A,False,True,False,False,0.0,0.0,0.0,0.0,609000.0,0.0,0.0
E0008799,NGF006253,Crop,Sorghum,Sesame,0.67,Subsistence (<1ha),6,Traditional,False,True,False,False,2.67,281000.0,28333.0,4917.0,201000.0,59000.0,340000.0
E0008800,NGF006254,Crop,Sorghum,Maize,1.13,Small (1-5ha),37,Traditional,False,True,False,False,2.73,456000.0,48750.0,10750.0,339000.0,129000.0,585000.0
E0008801,NGF006254,Poultry,,,0.0,,37,N/A,False,True,False,False,0.0,0.0,0.0,0.0,339000.0,0.0,0.0
E0008802,NGF006255,Crop,Yam,Maize,0.9,Subsistence (<1ha),6,Traditional,False,True,False,False,10.45,2491000.0,219333.0,11750.0,270000.0,141000.0,2632000.0
E0008803,NGF006256,Crop,Oil Palm,Cocoa,2.44,Small (1-5ha),27,Unknown,False,True,True,False,7.24,7988000.0,736250.0,70583.0,732000.0,847000.0,8835000.0
E0008804,NGF006256,Poultry,,,0.0,,27,N/A,False,True,False,False,0.0,0.0,0.0,0.0,732000.0,0.0,0.0
E0008805,NGF006257,Crop,Rice,Soybean,1.27,Small (1-5ha),4,Traditional,False,True,False,False,4.18,1625000.0,154833.0,19417.0,381000.0,233000.0,1858000.0
E0008806,NGF006258,Crop,Maize,Rice,0.47,Subsistence (<1ha),8,Traditional,False,True,False,False,1.88,127000.0,14667.0,4083.0,141000.0,49000.0,176000.0
E0008807,NGF006259,Crop,Cocoa,Maize,1.11,Small (1-5ha),6,Traditional,False,True,False,False,0.78,351000.0,108750.0,79500.0,333000.0,954000.0,1305000.0
E0008808,NGF006259,Poultry,,,0.0,,6,N/A,False,True,False,False,0.0,0.0,0.0,0.0,333000.0,0.0,0.0
E0008809,NGF006260,Crop,Beans,Cotton,0.47,Subsistence (<1ha),1,Traditional,False,True,False,False,0.85,83000.0,13333.0,6417.0,141000.0,77000.0,160000.0
E0008810,NGF006261,Crop,Sesame,Maize,2.61,Small (1-5ha),29,Traditional,False,True,True,False,0.98,438000.0,128000.0,91500.0,783000.0,1098000.0,1536000.0
E0008811,NGF006262,Crop,Cassava,Rubber,1.19,Small (1-5ha),11,Traditional,False,True,False,False,19.61,2734000.0,233417.0,5583.0,357000.0,67000.0,2801000.0
E0008812,NGF006263,Crop,Maize,Beans,0.68,Subsistence (<1ha),2,Traditional,False,True,False,False,2.63,294000.0,29833.0,5333.0,204000.0,64000.0,358000.0
E0008813,NGF006263,Goats,,,0.0,,2,N/A,False,True,False,False,0.0,0.0,0.0,0.0,204000.0,0.0,0.0
E0008814,NGF006264,Crop,Sorghum,Guinea Corn,3.05,Small (1-5ha),34,Traditional,False,True,False,False,1.83,681000.0,88333.0,31583.0,915000.0,379000.0,1060000.0
E0008815,NGF006265,Crop,Sorghum,Groundnut,2.26,Small (1-5ha),4,Unknown,False,True,False,False,1.66,465000.0,59333.0,20583.0,678000.0,247000.0,712000.0
E0008816,NGF006266,Crop,Maize,Groundnut,2.95,Small (1-5ha),9,Traditional,False,True,False,False,2.35,1016000.0,115500.0,30833.0,885000.0,370000.0,1386000.0
E0008817,NGF006266,Goats,,,0.0,,9,N/A,False,True,False,False,0.0,0.0,0.0,0.0,885000.0,0.0,0.0
E0008818,NGF006267,Crop,Cowpea,Millet,0.3,Subsistence (<1ha),21,Integrated,False,True,False,False,1.16,77000.0,11667.0,5250.0,140000.0,63000.0,140000.0
E0008819,NGF006268,Crop,Cassava,Cowpea,0.34,Subsistence (<1ha),5,Traditional,False,True,True,False,13.24,520000.0,45000.0,1667.0,102000.0,20000.0,540000.0
E0008820,NGF006269,Crop,Beans,Sorghum,0.35,Subsistence (<1ha),7,Traditional,True,False,False,False,1.06,65000.0,12333.0,6917.0,105000.0,83000.0,148000.0
E0008821,NGF006270,Crop,Cotton,Rice,3.6,Small (1-5ha),4,Integrated,False,True,True,False,1.68,1957000.0,277333.0,114250.0,1130000.0,1371000.0,3328000.0
E0008822,NGF006271,Crop,Guinea Corn,Beans,5.51,Medium (5-10ha),18,Traditional,False,True,False,False,2.6,2261000.0,226917.0,38500.0,1653000.0,462000.0,2723000.0
E0008823,NGF006272,Crop,Rubber,Vegetables,2.41,Small (1-5ha),16,Traditional,False,True,False,False,1.55,1599000.0,218167.0,84917.0,723000.0,1019000.0,2618000.0
E0008824,NGF006272,Poultry,,,0.0,,16,N/A,False,True,False,False,0.0,0.0,0.0,0.0,723000.0,0.0,0.0
E0008825,NGF006273,Crop,Plantain,Vegetables,0.27,Subsistence (<1ha),35,Traditional,False,True,False,False,10.77,610000.0,53333.0,2500.0,81000.0,30000.0,640000.0
E0008826,NGF006273,Poultry,,,0.0,,35,N/A,False,True,False,False,0.0,0.0,0.0,0.0,81000.0,0.0,0.0
E0008827,NGF006274,Crop,Cowpea,Maize,4.28,Small (1-5ha),36,Traditional,False,True,False,False,1.43,1567000.0,204000.0,73417.0,1284000.0,881000.0,2448000.0
E0008828,NGF006275,Crop,Cassava,Maize,0.2,Subsistence (<1ha),38,Traditional,False,True,True,False,29.97,704000.0,59917.0,1250.0,60000.0,15000.0,719000.0
E0008829,NGF006276,Crop,Cowpea,Beans,1.39,Small (1-5ha),3,Traditional,False,True,False,False,1.09,307000.0,50667.0,25083.0,417000.0,301000.0,608000.0
E0008830,NGF006277,Crop,Sesame,Beans,0.74,Subsistence (<1ha),26,Integrated,False,True,False,False,1.09,297000.0,40500.0,15750.0,272000.0,189000.0,486000.0
E0008831,NGF006278,Crop,Cassava,Plantain,0.21,Subsistence (<1ha),10,Traditional,False,True,True,False,14.75,358000.0,31000.0,1167.0,63000.0,14000.0,372000.0
E0008832,NGF006278,Poultry,,,0.0,,10,N/A,False,True,False,False,0.0,0.0,0.0,0.0,63000.0,0.0,0.0
E0008833,NGF006279,Crop,Beans,Rice,0.84,Subsistence (<1ha),31,Traditional,False,True,False,True,1.35,290000.0,37667.0,13500.0,252000.0,162000.0,452000.0
E0008834,NGF006279,Sheep,,,0.0,,31,N/A,False,True,False,False,0.0,0.0,0.0,0.0,252000.0,0.0,0.0
E0008835,NGF006280,Crop,Maize,Vegetables,0.26,Subsistence (<1ha),13,Traditional,False,True,False,True,3.33,149000.0,14500.0,2083.0,78000.0,25000.0,174000.0
E0008836,NGF006280,Poultry,,,0.0,,13,N/A,False,True,False,False,0.0,0.0,0.0,0.0,78000.0,0.0,0.0
E0008837,NGF006281,Crop,Maize,Beans,0.1,Subsistence (<1ha),1,Unknown,False,True,False,False,1.58,22000.0,2667.0,833.0,30000.0,10000.0,32000.0
E0008838,NGF006282,Crop,Cassava,Maize,3.83,Small (1-5ha),29,Traditional,False,True,False,False,15.39,6823000.0,589417.0,20833.0,1149000.0,250000.0,7073000.0
E0008839,NGF006283,Crop,Yam,Maize,0.27,Subsistence (<1ha),4,Integrated,False,True,False,False,8.86,638000.0,55750.0,2583.0,131000.0,31000.0,669000.0
E0008840,NGF006284,Crop,Cassava,Maize,1.4,Small (1-5ha),1,Traditional,False,True,False,False,11.47,1858000.0,160583.0,5750.0,420000.0,69000.0,1927000.0
E0008841,NGF006285,Crop,Cowpea,Millet,0.4,Subsistence (<1ha),9,Traditional,False,True,False,False,1.01,79000.0,13333.0,6750.0,120000.0,81000.0,160000.0
E0008842,NGF006285,Goats,,,0.0,,9,N/A,False,True,False,False,0.0,0.0,0.0,0.0,120000.0,0.0,0.0
E0008843,NGF006286,Crop,Guinea Corn,Rice,0.41,Subsistence (<1ha),12,Traditional,False,True,False,True,2.48,144000.0,16167.0,4167.0,123000.0,50000.0,194000.0
E0008844,NGF006287,Crop,Rice,Beans,0.48,Subsistence (<1ha),1,Traditional,True,False,False,False,3.25,448000.0,45500.0,8167.0,144000.0,98000.0,546000.0
E0008845,NGF006287,Poultry,,,0.0,,1,N/A,False,True,False,False,0.0,0.0,0.0,0.0,144000.0,0.0,0.0
E0008846,NGF006288,Crop,Oil Palm,Maize,0.83,Subsistence (<1ha),4,Traditional,False,True,True,True,7.41,2749000.0,256250.0,27167.0,249000.0,326000.0,3075000.0
E0008847,NGF006289,Crop,Yam,Vegetables,1.96,Small (1-5ha),29,Traditional,False,True,True,True,13.81,7182000.0,631667.0,33167.0,588000.0,398000.0,7580000.0
