farmer_id,age,gender,education_level_years,education_category,marital_status,household_size,state,off_farm_income_ngn,farming_experience_years,farm_size_ha,primary_enterprise,annual_farm_income_ngn,operating_expenditure_ngn,value_farm_assets_ngn,cooperative_member,requests_loan,loan_amount_requested_ngn,loan_purpose,interest_rate_annual_perc,loan_tenure_months,disbursement_lag_days,loan_supervision_visits,utility_payment_timeliness,rent_payment_timeliness,phone_bill_timeliness,value_chain_platform_registered,years_on_platform,marketplace_sales_ngn_last_year,soil_type_known,uses_irrigation,pest_disease_control_method,yield_rating_score_1_10,yield_consistency_rating,post_harvest_loss_perc,smartphone_owner,mobile_money_usage_frequency,active_on_agri_forums,distance_to_market_km,distance_to_lender_km,simulated_creditworthiness_score,loan_repayment_status
FARMER_2804,21,Female,3,Primary Incomplete,Single,12,Kwara,278597.89,5,30.28,Vegetables,4917932.52,3561899.63,16193306.95,False,True,1210000.0,Input Loan,13.82,9,24,5,Poor,Excellent,Fair,True,2,2317607.62,True,False,Integrated Pest Management,6,High,13.06,True,Weekly,True,57.1,133.0,4.0,Defaulted
FARMER_2805,43,Male,0,None,Widowed,14,Zamfara,0.0,24,6.63,Cocoa,1235964.5,581534.77,3768052.53,True,True,1810000.0,Bundled Services Loan,22.4,3,54,4,Good,Fair,Good,True,0,0.0,False,False,None,4,Medium,26.46,False,Never,False,24.8,31.9,4.0,Fully Repaid
FARMER_2806,21,Male,9,Secondary Incomplete,Married,3,Ekiti,0.0,5,6.56,Millet,668059.14,269996.62,1109416.51,False,True,1430000.0,Input Loan,32.04,6,46,3,Poor,Excellent,Good,False,0,0.0,True,False,None,4,Low,15.21,True,Monthly,True,4.2,137.6,0.0,Defaulted
FARMER_2807,37,Male,16,HND/BSc,Widowed,9,FCT,141701.55,12,0.25,Goats/Sheep,83433.99,50493.85,176750.39,True,True,840000.0,Land Expansion,30.82,12,74,2,Good,Poor,Good,False,0,0.0,False,False,Modern Chemical,7,Low,36.07,True,Daily,False,57.9,147.4,1.0,Fully Repaid
FARMER_2808,22,Female,12,Secondary Complete,Married,10,Nasarawa,0.0,6,0.64,Maize,82444.29,61229.25,189662.61,False,True,1570000.0,Input Loan,20.08,24,89,2,Poor,Good,Good,True,0,0.0,True,False,Modern Chemical,6,High,12.62,False,Never,False,9.7,42.8,1.0,Defaulted
FARMER_2809,24,Female,9,Secondary Incomplete,Widowed,8,Oyo,42279.13,8,32.1,Sorghum,4455243.86,2831752.18,7617590.3,False,True,620000.0,Working Capital,21.93,18,58,3,Poor,N/A,Poor,False,0,0.0,True,False,Integrated Pest Management,6,High,14.87,False,Never,False,16.8,71.5,2.0,Defaulted
FARMER_2810,63,Male,12,Secondary Complete,Single,6,Bauchi,299003.19,14,28.36,Cocoa,8643681.12,3995870.13,14187061.63,False,False,0.0,N/A,0.0,0,0,0,Excellent,N/A,Poor,False,0,0.0,True,False,Integrated Pest Management,5,Low,5.06,False,Never,False,22.5,0.0,,N/A
FARMER_2811,33,Female,3,Primary Incomplete,Married,13,Imo,74174.44,17,6.35,Cassava,1033114.96,716959.23,1929946.21,False,False,0.0,N/A,0.0,0,0,0,Fair,Fair,Excellent,False,0,0.0,False,False,Modern Chemical,6,High,27.29,True,Weekly,False,1.6,0.0,,N/A
FARMER_2812,27,Male,14,OND/NCE,Married,5,Delta,0.0,11,4.12,Yam,567834.81,430015.22,1159969.57,False,False,0.0,N/A,0.0,0,0,0,Poor,Good,Good,False,0,0.0,True,False,Traditional,4,High,27.71,False,Never,False,4.6,0.0,,N/A
FARMER_2813,28,Female,9,Secondary Incomplete,Single,10,Ogun,168518.08,12,0.48,Cocoa,111544.94,66647.71,185751.94,False,True,1080000.0,Mechanization Loan,13.58,9,59,2,Poor,Fair,Excellent,False,0,0.0,False,False,None,5,Low,30.12,False,Never,False,36.3,91.0,1.0,Defaulted
FARMER_2814,42,Male,12,Secondary Complete,Married,7,Benue,0.0,26,27.86,Vegetables,7147540.79,5538888.71,12544541.21,True,True,1530000.0,Mechanization Loan,33.56,9,45,5,Poor,Fair,Good,False,0,0.0,False,False,None,3,High,7.72,True,Daily,False,9.0,103.5,2.0,Fully Repaid
FARMER_2815,30,Female,6,Primary Complete,Married,6,Osun,0.0,12,21.65,Rice,2961451.1,2239815.88,8357953.31,False,False,0.0,N/A,0.0,0,0,0,Good,N/A,Fair,False,0,0.0,True,False,Traditional,5,Low,31.03,True,Monthly,True,24.3,0.0,,N/A
FARMER_2816,58,Male,6,Primary Complete,Married,4,Edo,299427.26,19,2.62,Rice,463391.94,357625.77,1497729.51,False,False,0.0,N/A,0.0,0,0,0,Poor,N/A,Excellent,False,0,0.0,True,False,Organic,5,High,38.81,False,Never,False,8.4,0.0,,N/A
FARMER_2817,55,Male,0,None,Married,3,Katsina,0.0,30,2.23,Sorghum,246998.29,195405.93,513274.08,True,True,450000.0,Input Loan,20.0,24,69,4,Fair,Excellent,Good,False,0,0.0,False,False,Traditional,6,High,7.05,False,Never,False,8.0,32.0,1.0,Partially Repaid
FARMER_2818,30,Female,0,None,Married,12,Taraba,0.0,14,7.3,Aquaculture,3028986.06,2135218.91,7782241.78,True,True,1710000.0,Land Expansion,30.79,24,54,5,Fair,Good,Fair,False,0,0.0,False,False,Traditional,4,High,11.77,False,Never,False,13.2,12.7,1.0,Defaulted
FARMER_2819,38,Male,16,HND/BSc,Married,12,Plateau,0.0,22,9.01,Maize,819785.13,507858.72,1931174.98,False,True,280000.0,Bundled Services Loan,33.43,18,17,1,Excellent,Fair,Fair,False,0,0.0,True,True,Integrated Pest Management,7,Low,28.2,False,Never,False,53.7,98.6,2.0,Defaulted
FARMER_2820,55,Female,3,Primary Incomplete,Married,8,Adamawa,262399.44,16,9.09,Cassava,1256686.55,569854.94,2280718.24,True,False,0.0,N/A,0.0,0,0,0,Excellent,Good,Fair,False,0,0.0,True,True,None,6,High,16.21,True,Weekly,False,62.4,0.0,,N/A
FARMER_2821,23,Male,6,Primary Complete,Single,10,Ebonyi,265745.63,7,9.64,Rice,1744156.72,1247630.36,3918249.9,False,True,1880000.0,Mechanization Loan,26.11,18,65,0,Fair,Excellent,Fair,False,0,0.0,False,False,Integrated Pest Management,6,Low,30.84,True,Never,False,8.8,48.3,0.0,Defaulted
FARMER_2822,63,Female,18,Masters/PhD,Married,8,Anambra,0.0,16,4.78,Rice,904666.95,530477.92,1379624.06,True,True,1090000.0,Asset Acquisition,33.89,12,88,1,Fair,Good,Good,False,0,0.0,True,False,Traditional,6,Low,18.4,True,Weekly,False,19.4,23.0,2.0,Defaulted
FARMER_2823,51,Female,0,None,Married,9,Kaduna,250707.92,7,8.31,Rice,1031319.81,472346.48,2244623.26,False,True,1980000.0,Land Expansion,16.62,18,30,3,Good,Fair,Fair,False,0,0.0,False,True,Modern Chemical,7,High,21.29,True,Never,False,15.3,91.5,4.0,Defaulted
FARMER_2824,63,Female,12,Secondary Complete,Married,13,Nasarawa,248049.86,24,8.79,Sorghum,796881.27,319441.66,2255367.21,False,True,200000.0,Bundled Services Loan,18.21,3,65,4,Good,N/A,Excellent,False,0,0.0,True,True,None,5,High,28.17,True,Daily,False,15.8,62.5,6.0,Partially Repaid
FARMER_2825,63,Male,9,Secondary Incomplete,Married,11,Adamawa,251395.77,9,0.64,Goats/Sheep,233264.04,163136.48,554974.44,False,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Fair,False,0,0.0,True,False,None,4,Medium,9.36,False,Never,False,29.4,0.0,,N/A
FARMER_2826,47,Male,14,OND/NCE,Married,9,Bayelsa,176723.84,16,8.06,Aquaculture,2993322.73,1748690.45,7052335.12,True,False,0.0,N/A,0.0,0,0,0,Poor,Excellent,Excellent,True,1,797244.15,True,False,Integrated Pest Management,7,High,13.68,False,Never,False,4.2,0.0,,N/A
FARMER_2827,46,Male,12,Secondary Complete,Married,14,Katsina,0.0,10,7.24,Maize,708319.73,384437.54,2378456.21,False,True,380000.0,Input Loan,26.23,3,47,4,Excellent,Excellent,Fair,False,0,0.0,False,True,Integrated Pest Management,7,Medium,17.09,False,Never,False,49.1,21.4,5.0,Fully Repaid
FARMER_2828,59,Male,3,Primary Incomplete,Married,7,FCT,0.0,36,2.08,Vegetables,329971.84,132075.39,807473.83,False,True,420000.0,Bundled Services Loan,33.03,24,75,4,Poor,N/A,Good,False,0,0.0,True,True,None,4,Low,30.48,False,Never,False,67.7,75.2,-2.0,Partially Repaid
FARMER_2829,23,Male,9,Secondary Incomplete,Married,3,Delta,31560.8,7,0.85,Cassava,96838.41,43422.88,209593.13,False,False,0.0,N/A,0.0,0,0,0,Poor,Poor,Poor,False,0,0.0,True,False,Traditional,6,Low,39.59,True,Weekly,True,64.5,0.0,,N/A
FARMER_2830,57,Female,3,Primary Incomplete,Single,4,Imo,160541.26,37,8.2,Millet,1014643.13,799697.96,1735675.63,False,True,920000.0,Working Capital,17.02,12,70,1,Fair,Fair,Fair,False,0,0.0,True,False,None,3,Low,33.59,False,Never,False,30.6,39.4,0.0,Defaulted
FARMER_2831,59,Female,6,Primary Complete,Single,4,Kwara,0.0,29,4.77,Cassava,788051.4,523968.81,1052461.28,False,True,1070000.0,Land Expansion,32.89,6,39,2,Excellent,Excellent,Poor,True,5,58156.57,False,False,Organic,5,Low,5.92,True,Monthly,False,53.9,135.5,3.0,Fully Repaid
FARMER_2832,53,Female,6,Primary Complete,Married,6,Plateau,142831.93,13,1.58,Poultry,783770.51,328887.13,1213492.45,False,True,470000.0,Bundled Services Loan,28.32,6,32,4,Excellent,Excellent,Fair,False,0,0.0,True,False,Integrated Pest Management,6,High,8.86,True,Daily,False,5.2,39.3,5.0,Fully Repaid
FARMER_2833,56,Male,9,Secondary Incomplete,Married,4,Ogun,0.0,20,4.76,Cocoa,1039113.41,628440.76,3040199.89,True,True,960000.0,Working Capital,18.15,12,51,4,Fair,Good,Good,False,0,0.0,False,False,Integrated Pest Management,6,High,30.02,False,Never,False,65.8,20.8,1.0,Partially Repaid
FARMER_2834,52,Female,14,OND/NCE,Married,10,Imo,0.0,25,5.54,Cocoa,1564823.34,1108509.97,2952557.89,True,True,100000.0,Land Expansion,28.96,18,57,5,Fair,Poor,Fair,False,0,0.0,True,False,Modern Chemical,6,Medium,21.04,True,Weekly,False,48.6,96.4,3.0,Fully Repaid
FARMER_2835,54,Female,6,Primary Complete,Married,5,Katsina,0.0,34,7.35,Aquaculture,3675004.8,2686168.96,6508989.98,False,True,1650000.0,Asset Acquisition,24.71,9,86,2,Good,Fair,Excellent,False,0,0.0,False,False,Modern Chemical,6,High,26.79,True,Never,True,29.0,46.9,3.0,Defaulted
FARMER_2836,39,Female,12,Secondary Complete,Single,9,Rivers,0.0,23,8.22,Cassava,1422052.93,834836.5,4274129.23,False,True,70000.0,Mechanization Loan,31.39,3,31,0,Poor,Poor,Good,False,0,0.0,False,False,Integrated Pest Management,6,Medium,6.0,False,Never,False,12.1,107.7,2.0,Partially Repaid
FARMER_2837,43,Male,9,Secondary Incomplete,Married,9,Delta,0.0,22,40.18,Oil Palm,8931234.22,4678963.1,17211832.7,False,True,560000.0,Land Expansion,17.51,3,37,0,Good,Fair,Excellent,False,0,0.0,True,False,Integrated Pest Management,6,High,39.1,False,Never,False,58.9,13.9,3.0,Partially Repaid
FARMER_2838,34,Female,12,Secondary Complete,Married,11,Kano,173477.72,14,8.53,Poultry,2270152.13,1689894.2,6305227.55,False,True,1340000.0,Bundled Services Loan,21.65,18,23,1,Excellent,Good,Excellent,False,0,0.0,False,True,Traditional,5,High,27.32,False,Never,False,49.8,25.5,6.0,Fully Repaid
FARMER_2839,38,Female,6,Primary Complete,Widowed,15,Osun,127537.82,17,5.98,Aquaculture,2541500.08,1170143.7,4467618.05,False,False,0.0,N/A,0.0,0,0,0,Poor,Good,Poor,True,2,392502.18,False,True,Organic,6,High,5.53,False,Never,False,11.4,0.0,,N/A
FARMER_2840,44,Female,9,Secondary Incomplete,Married,15,Kebbi,0.0,10,4.32,Maize,673556.36,510202.47,1090896.57,False,False,0.0,N/A,0.0,0,0,0,Good,Fair,Excellent,False,0,0.0,False,False,None,4,High,35.75,True,Weekly,False,4.6,0.0,,N/A
FARMER_2841,38,Female,16,HND/BSc,Married,7,Ondo,56660.97,22,5.84,Maize,520016.73,411739.13,1235898.72,True,True,830000.0,Mechanization Loan,21.19,6,9,5,Poor,Fair,Poor,True,1,170880.12,False,False,Traditional,5,Low,16.63,True,Rarely,False,58.2,83.5,5.0,Fully Repaid
FARMER_2842,38,Female,3,Primary Incomplete,Married,4,Kogi,0.0,9,7.66,Maize,1126114.07,761433.55,3739215.87,False,True,1080000.0,Bundled Services Loan,28.69,6,20,1,Fair,N/A,Good,False,0,0.0,True,False,Organic,4,Medium,32.26,False,Never,False,35.1,32.5,0.0,Defaulted
FARMER_2843,39,Male,0,None,Married,7,FCT,0.0,7,6.42,Maize,836925.16,466273.43,2829336.18,False,True,220000.0,Asset Acquisition,29.52,9,90,1,Excellent,N/A,Good,False,0,0.0,True,False,None,4,Medium,38.61,True,Monthly,False,38.4,105.6,3.0,Partially Repaid
FARMER_2844,20,Female,12,Secondary Complete,Married,9,Niger,0.0,4,1.29,Sorghum,129253.56,101052.03,217645.17,True,True,1970000.0,Bundled Services Loan,22.65,9,67,2,Fair,N/A,Excellent,True,3,88747.27,True,False,Integrated Pest Management,6,Medium,21.34,False,Never,False,45.4,34.2,5.0,Fully Repaid
FARMER_2845,45,Male,18,Masters/PhD,Married,5,Kano,0.0,8,6.32,Millet,820791.65,547734.57,1320699.11,False,True,1450000.0,Working Capital,34.59,18,24,4,Excellent,N/A,Excellent,False,0,0.0,False,False,Organic,6,Medium,22.14,False,Never,False,46.1,131.5,4.0,Fully Repaid
FARMER_2846,64,Male,0,None,Married,7,Jigawa,288890.53,33,9.59,Sorghum,1123809.55,708206.95,3678237.94,True,True,1120000.0,Mechanization Loan,12.04,6,61,2,Excellent,Poor,Excellent,True,1,848243.09,True,False,Modern Chemical,7,Low,13.62,False,Never,False,26.1,118.5,7.0,Fully Repaid
FARMER_2847,55,Male,12,Secondary Complete,Widowed,7,Osun,0.0,14,9.49,Sorghum,1167113.62,632599.68,3722772.39,False,True,880000.0,Bundled Services Loan,17.68,24,14,1,Excellent,Good,Excellent,True,3,315997.19,True,False,Modern Chemical,5,High,27.2,False,Never,False,51.9,120.3,8.0,Fully Repaid
FARMER_2848,29,Male,0,None,Married,12,Bauchi,0.0,13,3.86,Maize,436113.91,327225.53,1428304.66,False,True,1380000.0,Input Loan,16.78,24,76,0,Poor,Excellent,Fair,False,0,0.0,True,False,Integrated Pest Management,7,Low,6.85,False,Never,False,16.7,100.4,-1.0,Partially Repaid
FARMER_2849,47,Female,12,Secondary Complete,Married,12,Akwa Ibom,188049.49,31,7.75,Vegetables,2005277.62,833636.73,4203635.64,True,False,0.0,N/A,0.0,0,0,0,Poor,Excellent,Excellent,False,0,0.0,False,False,Modern Chemical,6,High,21.92,True,Monthly,False,51.7,0.0,,N/A
FARMER_2850,43,Female,6,Primary Complete,Married,6,Imo,0.0,11,25.68,Sorghum,2479182.74,1071528.81,4773059.43,True,False,0.0,N/A,0.0,0,0,0,Good,Good,Fair,False,0,0.0,True,False,Traditional,5,High,26.93,False,Never,False,47.6,0.0,,N/A
FARMER_2851,49,Female,12,Secondary Complete,Married,10,Osun,0.0,14,34.3,Yam,7990777.5,5346158.64,16878118.4,False,True,180000.0,Input Loan,21.55,18,28,4,Poor,Fair,Fair,False,0,0.0,True,False,Organic,5,Medium,7.65,True,Rarely,True,32.0,131.0,2.0,Partially Repaid
FARMER_2852,25,Female,12,Secondary Complete,Married,6,FCT,0.0,9,0.38,Goats/Sheep,143072.32,76110.92,293006.06,True,True,1170000.0,Input Loan,16.94,9,57,3,Good,Poor,Excellent,False,0,0.0,False,False,Organic,6,Low,36.63,True,Monthly,False,3.9,67.4,3.0,Fully Repaid
FARMER_2853,63,Male,14,OND/NCE,Married,10,Osun,178127.43,24,1.41,Cassava,272369.86,174017.66,795782.46,False,True,460000.0,Working Capital,34.93,24,76,1,Excellent,Poor,Good,False,0,0.0,True,False,Organic,4,Medium,25.16,True,Monthly,False,21.4,87.5,3.0,Partially Repaid
FARMER_2854,29,Male,3,Primary Incomplete,Married,11,Adamawa,126785.85,13,6.0,Cocoa,1202949.76,756667.42,2541456.25,False,False,0.0,N/A,0.0,0,0,0,Fair,Good,Fair,False,0,0.0,True,False,Integrated Pest Management,5,High,27.51,True,Daily,False,19.5,0.0,,N/A
FARMER_2855,44,Male,3,Primary Incomplete,Married,6,Ebonyi,0.0,28,23.0,Aquaculture,2410442.69,1696458.33,5976810.81,False,True,240000.0,Working Capital,18.13,24,8,0,Poor,Good,Excellent,False,0,0.0,True,False,Integrated Pest Management,7,Medium,34.37,False,Never,False,38.5,59.4,1.0,Defaulted
FARMER_2856,45,Female,6,Primary Complete,Widowed,2,Katsina,24413.02,20,9.66,Poultry,2598169.31,1806709.56,6905076.84,False,False,0.0,N/A,0.0,0,0,0,Poor,Poor,Fair,True,0,0.0,True,True,Traditional,7,High,15.29,True,Weekly,False,34.6,0.0,,N/A
FARMER_2857,29,Male,6,Primary Complete,Single,13,Bauchi,0.0,6,43.02,Oil Palm,10566881.22,8337279.79,21021283.13,True,True,1530000.0,Working Capital,20.64,12,71,4,Good,Excellent,Good,False,0,0.0,True,False,Organic,5,High,10.23,True,Daily,False,31.7,64.7,3.0,Fully Repaid
FARMER_2858,23,Female,18,Masters/PhD,Married,11,Bauchi,103434.8,7,7.69,Sorghum,909367.03,405525.41,3111552.9,False,True,820000.0,Working Capital,26.0,18,64,0,Poor,Excellent,Poor,False,0,0.0,True,False,Modern Chemical,7,Low,28.71,False,Never,False,12.9,88.1,3.0,Partially Repaid
FARMER_2859,29,Male,6,Primary Complete,Married,8,Yobe,0.0,13,7.39,Sorghum,956886.17,467278.72,1582194.12,False,False,0.0,N/A,0.0,0,0,0,Poor,Good,Poor,True,1,683059.16,True,False,Organic,5,Medium,30.9,False,Never,False,15.9,0.0,,N/A
FARMER_2860,47,Female,12,Secondary Complete,Single,6,Imo,62264.68,20,9.61,Goats/Sheep,1745098.93,972768.9,3588583.88,True,True,980000.0,Land Expansion,21.12,12,38,2,Poor,Good,Good,False,0,0.0,True,True,None,5,Medium,8.04,True,Monthly,False,16.3,88.7,5.0,Fully Repaid
FARMER_2861,20,Male,0,None,Married,10,Kano,0.0,4,8.37,Sorghum,732520.57,313147.08,1675704.08,False,True,740000.0,Bundled Services Loan,15.45,12,40,0,Excellent,Poor,Excellent,False,0,0.0,False,False,Integrated Pest Management,6,Medium,23.82,False,Never,False,34.6,56.6,5.0,Fully Repaid
FARMER_2862,42,Female,6,Primary Complete,Divorced,7,Borno,0.0,13,14.24,Maize,1222942.66,523717.25,2142929.81,True,True,940000.0,Land Expansion,21.62,9,22,4,Fair,Poor,Poor,False,0,0.0,False,True,None,6,Low,37.86,False,Never,False,51.0,141.6,1.0,Partially Repaid
FARMER_2863,29,Female,12,Secondary Complete,Single,5,Borno,0.0,13,12.33,Cocoa,2186425.72,1411574.01,4647666.67,False,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Good,False,0,0.0,True,False,Integrated Pest Management,6,High,34.47,False,Never,False,6.9,0.0,,N/A
FARMER_2864,49,Female,16,HND/BSc,Widowed,8,Akwa Ibom,201205.43,30,5.83,Vegetables,888072.05,434495.57,1384366.88,False,True,1060000.0,Land Expansion,16.25,6,27,1,Poor,Excellent,Poor,False,0,0.0,True,False,Integrated Pest Management,6,Medium,36.62,False,Never,False,68.9,64.0,3.0,Partially Repaid
FARMER_2865,49,Male,12,Secondary Complete,Single,15,Niger,0.0,23,6.24,Cassava,751810.62,534433.71,1132290.57,False,False,0.0,N/A,0.0,0,0,0,Excellent,Good,Good,True,4,321912.64,False,False,None,5,Low,19.72,True,Monthly,True,34.5,0.0,,N/A
FARMER_2866,49,Male,12,Secondary Complete,Married,10,Kwara,0.0,15,5.54,Cocoa,1570873.03,990455.19,3728235.12,True,True,1200000.0,Input Loan,17.26,18,69,4,Excellent,Poor,Good,False,0,0.0,True,False,Traditional,4,High,18.91,True,Weekly,True,32.3,82.5,5.0,Fully Repaid
FARMER_2867,47,Male,6,Primary Complete,Married,15,Imo,40297.42,31,5.54,Aquaculture,3104571.83,1363733.78,7616762.34,False,False,0.0,N/A,0.0,0,0,0,Excellent,Poor,Poor,False,0,0.0,True,False,Modern Chemical,7,High,28.37,True,Rarely,False,22.4,0.0,,N/A
FARMER_2868,19,Male,12,Secondary Complete,Married,9,Borno,63776.39,3,4.94,Oil Palm,1363827.43,891398.27,3811471.95,False,True,850000.0,Input Loan,20.34,6,31,1,Poor,Excellent,Good,False,0,0.0,False,False,Integrated Pest Management,6,Medium,13.07,True,Weekly,True,23.8,5.9,3.0,Defaulted
FARMER_2869,24,Female,6,Primary Complete,Married,15,Akwa Ibom,160151.84,8,7.53,Rice,1027710.24,485789.97,1904082.44,False,True,870000.0,Land Expansion,27.56,24,83,5,Good,Poor,Good,False,0,0.0,False,False,Traditional,5,Medium,6.19,False,Never,False,18.8,15.6,4.0,Partially Repaid
FARMER_2870,34,Female,12,Secondary Complete,Married,11,Ebonyi,0.0,18,6.28,Poultry,2622696.1,1827115.17,3129814.98,False,False,0.0,N/A,0.0,0,0,0,Fair,Fair,Poor,False,0,0.0,False,False,Modern Chemical,6,High,27.28,False,Never,False,55.9,0.0,,N/A
FARMER_2871,58,Female,3,Primary Incomplete,Married,7,Edo,0.0,21,21.19,Aquaculture,2577645.8,1223892.67,8511111.18,True,False,0.0,N/A,0.0,0,0,0,Poor,N/A,Fair,True,3,1581265.05,True,False,None,3,Low,25.61,True,Weekly,False,8.4,0.0,,N/A
FARMER_2872,26,Male,6,Primary Complete,Single,6,Ebonyi,292475.86,10,4.32,Sorghum,488444.19,295523.35,795306.73,False,False,0.0,N/A,0.0,0,0,0,Fair,N/A,Fair,False,0,0.0,True,True,Traditional,6,High,31.71,True,Weekly,False,39.4,0.0,,N/A
FARMER_2873,20,Female,6,Primary Complete,Married,5,Kano,81930.44,4,6.5,Cassava,701800.24,474203.74,1225772.07,False,True,1030000.0,Land Expansion,29.47,3,12,1,Poor,Fair,Fair,False,0,0.0,False,False,Modern Chemical,5,Medium,27.95,True,Rarely,False,23.0,72.9,2.0,Partially Repaid
FARMER_2874,30,Male,14,OND/NCE,Single,6,Nasarawa,0.0,1,6.93,Cocoa,1677009.32,784027.69,5144503.45,False,True,240000.0,Mechanization Loan,15.65,18,67,3,Good,N/A,Excellent,False,0,0.0,False,False,None,4,Low,30.13,True,Weekly,False,35.1,140.3,3.0,Partially Repaid
FARMER_2875,62,Female,6,Primary Complete,Married,4,Kano,277110.92,36,2.22,Maize,339032.18,240631.84,1025524.14,False,True,400000.0,Asset Acquisition,16.11,18,52,2,Poor,Poor,Fair,False,0,0.0,True,False,Organic,6,Low,22.08,True,Weekly,False,38.5,5.5,0.0,Fully Repaid
FARMER_2876,24,Female,18,Masters/PhD,Married,8,Ekiti,20379.18,8,31.39,Goats/Sheep,1169964.22,904570.61,4887107.24,False,True,1330000.0,Mechanization Loan,16.05,24,61,1,Good,Poor,Excellent,False,0,0.0,True,False,None,3,High,22.09,True,Daily,False,59.2,121.1,5.0,Partially Repaid
FARMER_2877,64,Male,0,None,Married,9,Imo,0.0,34,8.87,Goats/Sheep,1620729.36,853002.76,2491483.02,True,True,2000000.0,Asset Acquisition,32.06,6,9,0,Excellent,Fair,Fair,False,0,0.0,True,False,Traditional,4,High,27.0,True,Weekly,False,67.3,68.2,4.0,Fully Repaid
FARMER_2878,63,Male,9,Secondary Incomplete,Single,10,Lagos,0.0,22,29.4,Vegetables,6245519.78,3070101.39,8175881.38,True,False,0.0,N/A,0.0,0,0,0,Excellent,Fair,Poor,False,0,0.0,True,False,Traditional,6,Low,10.66,False,Never,False,22.8,0.0,,N/A
FARMER_2879,46,Female,0,None,Single,14,Yobe,0.0,30,1.04,Goats/Sheep,351989.45,166038.31,639978.05,True,False,0.0,N/A,0.0,0,0,0,Good,Poor,Excellent,False,0,0.0,False,False,Traditional,5,Low,30.74,True,Monthly,False,37.0,0.0,,N/A
FARMER_2880,61,Male,12,Secondary Complete,Married,13,Nasarawa,249697.7,9,2.69,Cassava,498146.41,295991.0,977535.26,False,True,1780000.0,Input Loan,31.57,6,82,3,Excellent,Fair,Poor,True,5,194050.95,False,False,None,3,Low,7.12,False,Never,False,29.2,55.3,5.0,Partially Repaid
FARMER_2881,37,Female,12,Secondary Complete,Widowed,10,Katsina,0.0,17,4.08,Aquaculture,1857145.25,1021945.83,3014205.29,True,True,760000.0,Asset Acquisition,20.46,12,80,3,Poor,Poor,Poor,False,0,0.0,False,False,Modern Chemical,5,Medium,34.92,True,Never,False,23.1,41.0,3.0,Fully Repaid
FARMER_2882,44,Female,14,OND/NCE,Married,11,Nasarawa,0.0,18,3.26,Poultry,1883724.2,1082082.09,4367097.01,True,True,980000.0,Input Loan,12.77,12,23,5,Poor,Excellent,Excellent,False,0,0.0,True,True,Integrated Pest Management,6,Medium,32.08,False,Never,False,6.9,106.6,4.0,Partially Repaid
FARMER_2883,49,Male,12,Secondary Complete,Married,7,Benue,152565.47,29,47.3,Rice,9778070.43,6289085.87,17518745.57,False,False,0.0,N/A,0.0,0,0,0,Fair,N/A,Excellent,False,0,0.0,False,False,Modern Chemical,5,Low,39.29,True,Monthly,False,54.0,0.0,,N/A
FARMER_2884,41,Male,6,Primary Complete,Divorced,13,Benue,0.0,22,47.43,Maize,5455443.28,3632236.22,18217721.67,True,False,0.0,N/A,0.0,0,0,0,Excellent,Poor,Good,False,0,0.0,False,True,Modern Chemical,8,Low,30.44,True,Weekly,False,10.6,0.0,,N/A
FARMER_2885,57,Female,6,Primary Complete,Married,12,Kebbi,0.0,20,2.88,Vegetables,692114.91,424276.61,865884.98,True,False,0.0,N/A,0.0,0,0,0,Excellent,Good,Excellent,False,0,0.0,False,True,Organic,5,Low,27.48,True,Never,False,24.3,0.0,,N/A
FARMER_2886,19,Male,9,Secondary Incomplete,Married,10,Cross River,44245.04,3,5.27,Aquaculture,2576174.37,1755878.43,5345264.71,False,True,760000.0,Land Expansion,31.07,3,80,5,Poor,Excellent,Fair,False,0,0.0,True,False,Integrated Pest Management,7,High,27.33,True,Monthly,False,37.3,52.6,1.0,Partially Repaid
FARMER_2887,42,Female,6,Primary Complete,Married,7,Lagos,0.0,14,14.91,Millet,1496627.74,652295.66,3788871.3,False,True,1790000.0,Mechanization Loan,14.38,6,30,3,Good,Poor,Good,False,0,0.0,True,False,Traditional,5,High,39.23,True,Weekly,False,6.1,128.3,2.0,Fully Repaid
FARMER_2888,21,Male,14,OND/NCE,Single,9,Edo,257523.89,5,46.23,Yam,6923798.07,4690961.23,10182752.68,False,True,1880000.0,Land Expansion,31.33,12,76,5,Fair,Fair,Fair,False,0,0.0,True,False,Organic,4,Low,30.78,True,Monthly,True,44.8,97.7,0.0,Defaulted
FARMER_2889,18,Female,9,Secondary Incomplete,Married,13,Imo,0.0,2,7.22,Cocoa,1617697.71,1022368.64,2806864.23,False,True,600000.0,Working Capital,28.69,24,55,4,Excellent,Excellent,Fair,False,0,0.0,False,False,Traditional,4,High,31.93,True,Monthly,False,5.6,82.1,2.0,Partially Repaid
FARMER_2890,21,Female,6,Primary Complete,Divorced,8,Enugu,105263.58,2,41.61,Millet,4229301.69,2188703.38,12350591.11,False,False,0.0,N/A,0.0,0,0,0,Good,Fair,Poor,False,0,0.0,False,False,None,3,High,36.68,False,Never,False,39.2,0.0,,N/A
